H,K,L,Mult,wi,Ai,mu_i,intensity,L_gamma_i,G_sigma2_i,a=7.863100,b=7.863100,c=7.863100,alpha=90.000000,beta=90.000000,gamma=90.000000
-1.0,-1.0,1.0,24,607.4673278138768,0.9999999706947476,19.554482155768362,52.84182138772881,3.659278231294859,0.11572001902290274
0.0,2.0,2.0,12,81.25353405250338,0.12662257767273316,32.1996521816414,135.8141516806506,2.810710224604922,0.044208155339000625
-1.0,-3.0,-1.0,24,3.3676751304873287,0.9386359504049794,37.95257770675574,0.6462799080393089,2.7363505911037094,0.08758726786276674
2.0,-2.0,2.0,24,82.2587211710346,0.011892973838732735,39.7094131265411,440.3307154663657,2.1944784754437645,0.005426427588528574
0.0,4.0,0.0,6,28.34268333418166,0.9999999533412474,46.18018038665375,4.489372583723637,2.0095806711250326,4.78985709339173
3.0,-1.0,3.0,24,11.495236760854361,0.9994884145359727,50.601042562540066,2.1757128254531226,1.69106098784993,0.03226399627441768
-2.0,2.0,4.0,48,87.37180026381117,0.9999649167701824,57.41234867350323,76.68209390625849,0.3627156870573449,0.016374383637124665
3.0,-3.0,-3.0,24,5.854820579430486,0.9968696905200193,61.2549611139146,1.449077293493592,1.2858820561711448,2.891541041122051
4.0,0.0,4.0,12,3.1604700091562683,0.9999859963186625,67.36956906148528,0.6170608934377481,1.6303500119100873,0.8923059724892596
5.0,3.0,1.0,48,66.21701091154189,0.9999996961530536,70.90658740266451,16.050184205770904,1.3132265866700377,3.282889862240179
0.0,6.0,2.0,24,373.8138725642876,0.14815769449246732,76.64510663597656,848.5972707943387,0.16581781498247858,0.02928952622582918
5.0,-3.0,3.0,48,0.22271619892949882,0.9999806025090283,80.01992722659463,0.14031058342615305,0.5052939500770414,0.016914267277673357
-2.0,6.0,2.0,48,2.018452188035427,0.9994320927657983,81.13654491216953,2.0603968794309258,0.31197219478765803,0.0469920387518364
4.0,4.0,4.0,8,28.225921465147355,0.9910325724437306,85.57360132340222,31.476031207486745,0.28579731357157023,0.09894944519292133
-1.0,7.0,1.0,48,0.00418480285789773,0.1519586239873207,88.882543644676,0.002114048136055398,0.7041512901905741,0.6007934471518147
